Mon Day Year Open High Low Close Volume Adjclose
12 29 1995 614.12 615.93 612.36 615.93 321250000 615.93
1 2 1996 615.93 620.74 613.17 620.73 364180000 620.73
1 3 1996 620.73 623.25 619.56 621.32 468950000 621.32
1 4 1996 621.32 624.49 613.96 617.7 512580000 617.7
1 5 1996 617.7 617.7 612.02 616.71 437110000 616.71
1 8 1996 616.71 618.46 616.49 618.46 130360000 618.46
1 9 1996 618.46 619.15 608.21 609.45 417400000 609.45
1 10 1996 609.45 609.45 597.29 598.48 496830000 598.48
1 11 1996 598.48 602.71 597.54 602.69 408800000 602.69
1 12 1996 602.69 604.8 597.46 601.81 383400000 601.81
1 15 1996 601.81 603.43 598.47 599.82 306180000 599.82
1 16 1996 599.82 608.44 599.05 608.44 425220000 608.44
1 17 1996 608.44 609.93 604.7 606.37 458720000 606.37
1 18 1996 606.37 608.27 604.12 608.24 450410000 608.24
1 19 1996 608.24 612.92 606.76 611.83 497720000 611.83
1 22 1996 611.83 613.45 610.95 613.4 398040000 613.4
1 23 1996 613.4 613.4 610.65 612.79 416910000 612.79
1 24 1996 612.79 619.96 612.79 619.96 476380000 619.96
1 25 1996 619.96 620.15 616.62 617.03 453270000 617.03
1 26 1996 617.03 621.7 615.26 621.62 385700000 621.62
1 29 1996 621.62 624.22 621.42 624.22 363330000 624.22
1 30 1996 624.22 630.29 624.22 630.15 464350000 630.15
1 31 1996 630.15 636.18 629.48 636.02 472210000 636.02
2 1 1996 636.02 638.46 634.54 638.46 461430000 638.46
2 2 1996 638.46 639.26 634.29 635.84 420020000 635.84
2 5 1996 635.84 641.43 633.71 641.43 377760000 641.43
2 6 1996 641.43 646.67 639.68 646.33 465940000 646.33
2 7 1996 646.33 649.93 645.59 649.93 462730000 649.93
2 8 1996 649.93 656.54 647.93 656.07 474970000 656.07
2 9 1996 656.07 661.08 653.64 656.37 477640000 656.37
2 12 1996 656.37 662.95 656.34 661.45 397890000 661.45
2 13 1996 661.45 664.23 657.92 660.51 441540000 660.51
2 14 1996 660.51 661.53 654.36 655.58 421790000 655.58
2 15 1996 655.58 656.84 651.15 651.32 415320000 651.32
2 16 1996 651.32 651.42 646.99 647.98 445570000 647.98
2 20 1996 647.98 647.98 638.79 640.65 395910000 640.65
2 21 1996 640.65 648.11 640.65 648.1 431220000 648.1
2 22 1996 648.1 659.75 648.1 658.86 485470000 658.86
2 23 1996 658.86 663 652.25 659.08 443130000 659.08
2 26 1996 659.08 659.08 650.16 650.46 399330000 650.46
2 27 1996 650.46 650.62 643.87 647.24 431340000 647.24
2 28 1996 647.24 654.39 643.99 644.75 447790000 644.75
2 29 1996 644.75 646.95 639.01 640.43 453170000 640.43
3 1 1996 640.43 644.38 635 644.37 471480000 644.37
3 4 1996 644.37 653.54 644.37 650.81 417270000 650.81
3 5 1996 650.81 655.8 648.77 655.79 445700000 655.79
3 6 1996 655.79 656.97 651.61 652 428220000 652
3 7 1996 652 653.65 649.54 653.65 425790000 653.65
3 8 1996 653.65 653.65 627.63 633.5 546550000 633.5
3 11 1996 633.5 640.41 629.95 640.02 449500000 640.02
3 12 1996 640.02 640.02 628.82 637.09 454980000 637.09
3 13 1996 637.09 640.52 635.19 638.55 413030000 638.55
3 14 1996 638.55 644.17 638.55 640.87 492630000 640.87
3 15 1996 640.87 642.87 638.35 641.43 529970000 641.43
3 18 1996 641.43 652.65 641.43 652.65 437100000 652.65
3 19 1996 652.65 656.18 649.8 651.69 438300000 651.69
3 20 1996 651.69 653.13 645.57 649.98 409780000 649.98
3 21 1996 649.98 651.54 648.1 649.19 367180000 649.19
3 22 1996 649.19 652.08 649.19 650.62 329390000 650.62
3 25 1996 650.62 655.5 648.82 650.04 336700000 650.04
3 26 1996 650.04 654.31 648.15 652.97 400090000 652.97
3 27 1996 652.97 653.94 647.6 648.91 406280000 648.91
3 28 1996 648.91 649.58 646.36 648.94 370750000 648.94
3 29 1996 648.94 650.96 644.89 645.5 413510000 645.5
4 1 1996 645.5 653.87 645.5 653.73 392120000 653.73
4 2 1996 653.73 655.27 652.81 655.26 406640000 655.26
4 3 1996 655.26 655.89 651.81 655.88 386620000 655.88
4 4 1996 655.88 656.68 654.89 655.86 383400000 655.86
4 8 1996 655.86 655.86 638.04 644.24 411810000 644.24
4 9 1996 644.24 646.33 640.84 642.19 426790000 642.19
4 10 1996 642.19 642.78 631.76 633.5 475150000 633.5
4 11 1996 633.5 635.26 624.14 631.18 519710000 631.18
4 12 1996 631.18 637.14 631.18 636.71 413270000 636.71
4 15 1996 636.71 642.49 636.71 642.49 346370000 642.49
4 16 1996 642.49 645.57 642.15 645 453310000 645
4 17 1996 645 645 638.71 641.61 465200000 641.61
4 18 1996 641.61 644.66 640.76 643.61 415150000 643.61
4 19 1996 643.61 647.32 643.61 645.07 435690000 645.07
4 22 1996 645.07 650.91 645.07 647.89 395370000 647.89
4 23 1996 647.89 651.59 647.7 651.58 452690000 651.58
4 24 1996 651.58 653.37 648.25 650.17 494220000 650.17
4 25 1996 650.17 654.18 647.06 652.87 462120000 652.87
4 26 1996 652.87 656.43 651.96 653.46 402530000 653.46
4 29 1996 653.46 654.71 651.6 654.16 344030000 654.16
4 30 1996 654.16 654.59 651.05 654.17 393390000 654.17
5 1 1996 654.17 656.44 652.26 654.58 404620000 654.58
5 2 1996 654.58 654.58 642.13 643.38 442960000 643.38
5 3 1996 643.38 648.45 640.23 641.63 434010000 641.63
5 6 1996 641.63 644.64 636.19 640.81 375820000 640.81
5 7 1996 640.81 641.4 636.96 638.26 410770000 638.26
5 8 1996 638.26 644.79 630.07 644.77 495460000 644.77
5 9 1996 644.77 647.95 643.18 645.44 404310000 645.44
5 10 1996 645.44 653 645.44 652.09 428370000 652.09
5 13 1996 652.09 662.16 652.09 661.51 394180000 661.51
5 14 1996 661.51 666.96 661.51 665.6 460440000 665.6
5 15 1996 665.6 669.82 664.46 665.42 447790000 665.42
5 16 1996 665.42 667.11 662.79 664.85 392070000 664.85
5 17 1996 664.85 669.84 664.85 668.91 429140000 668.91
5 20 1996 668.91 673.66 667.64 673.15 3.85e+08 673.15
5 21 1996 673.15 675.56 672.26 672.76 409610000 672.76
5 22 1996 672.76 678.42 671.23 678.42 423670000 678.42
5 23 1996 678.42 681.1 673.45 676 431850000 676
5 24 1996 676 679.72 676 678.51 329150000 678.51
5 28 1996 678.51 679.98 671.52 672.23 341480000 672.23
5 29 1996 672.23 673.73 666.09 667.93 346730000 667.93
5 30 1996 667.93 673.51 664.56 671.7 381960000 671.7
5 31 1996 671.7 673.46 667 669.12 351750000 669.12
6 3 1996 669.12 669.12 665.19 667.68 318470000 667.68
6 4 1996 667.68 672.6 667.68 672.56 386040000 672.56
6 5 1996 672.56 678.45 672.09 678.44 380360000 678.44
6 6 1996 678.44 680.32 673.02 673.03 466940000 673.03
6 7 1996 673.03 673.31 662.48 673.31 445710000 673.31
6 10 1996 673.31 673.61 670.15 672.16 337480000 672.16
6 11 1996 672.16 676.72 669.94 670.97 405390000 670.97
6 12 1996 670.97 673.67 668.77 669.04 397190000 669.04
6 13 1996 669.04 670.54 665.49 667.92 397620000 667.92
6 14 1996 667.92 668.4 664.35 665.85 390630000 665.85
6 17 1996 665.85 668.27 664.09 665.16 298410000 665.16
6 18 1996 665.16 666.36 661.34 662.06 373290000 662.06
6 19 1996 662.06 665.62 661.21 661.96 383610000 661.96
6 20 1996 661.96 664.96 658.75 662.1 441060000 662.1
6 21 1996 662.1 666.84 662.1 666.84 520340000 666.84
6 24 1996 666.84 671.07 666.84 668.85 333840000 668.85
6 25 1996 668.85 670.65 667.29 668.48 391900000 668.48
6 26 1996 668.48 668.49 663.67 664.39 386520000 664.39
6 27 1996 664.39 668.9 661.56 668.55 405580000 668.55
6 28 1996 668.55 672.68 668.55 670.63 470460000 670.63
7 1 1996 670.63 675.88 670.63 675.88 345750000 675.88
7 2 1996 675.88 675.88 672.55 673.61 3.88e+08 673.61
7 3 1996 673.61 673.64 670.21 672.4 336260000 672.4
7 5 1996 672.4 672.4 657.41 657.44 181470000 657.44
7 8 1996 657.44 657.65 651.13 652.54 367560000 652.54
7 9 1996 652.54 656.6 652.54 654.75 400170000 654.75
7 10 1996 654.75 656.27 648.39 656.06 421350000 656.06
7 11 1996 656.06 656.06 639.52 645.67 520470000 645.67
7 12 1996 645.67 647.64 640.21 646.19 396740000 646.19
7 15 1996 646.19 646.19 629.69 629.8 419020000 629.8
7 16 1996 629.8 631.99 605.88 628.37 682980000 628.37
7 17 1996 628.37 636.61 628.37 634.07 513830000 634.07
7 18 1996 634.07 644.44 633.29 643.56 474460000 643.56
7 19 1996 643.51 643.51 635.5 638.73 408070000 638.73
7 22 1996 638.73 638.73 630.38 633.77 327300000 633.77
7 23 1996 633.79 637.7 625.65 626.87 421900000 626.87
7 24 1996 626.19 629.1 616.43 626.65 463030000 626.65
7 25 1996 626.65 633.57 626.65 631.17 405390000 631.17
7 26 1996 631.17 636.23 631.17 635.9 349900000 635.9
7 29 1996 635.9 635.9 630.9 630.91 281560000 630.91
7 30 1996 630.91 635.26 629.22 635.26 341090000 635.26
7 31 1996 635.26 640.54 633.74 639.95 403560000 639.95
8 1 1996 639.95 650.66 639.49 650.02 439110000 650.02
8 2 1996 650.02 662.49 650.02 662.49 442080000 662.49
8 5 1996 662.49 663.64 659.03 660.23 307240000 660.23
8 6 1996 660.23 662.75 656.83 662.38 347290000 662.38
8 7 1996 662.38 664.61 660 664.16 394340000 664.16
8 8 1996 664.16 664.17 661.28 662.59 334570000 662.59
8 9 1996 662.59 665.37 660.31 662.1 327280000 662.1
8 12 1996 662.1 665.77 658.95 665.77 312170000 665.77
8 13 1996 665.77 665.77 659.13 660.2 362470000 660.2
8 14 1996 660.2 662.42 658.47 662.05 343460000 662.05
8 15 1996 662.05 664.18 660.64 662.28 323950000 662.28
8 16 1996 662.28 666.34 662.26 665.21 337650000 665.21
8 19 1996 665.21 667.12 665 666.58 294080000 666.58
8 20 1996 666.58 666.99 665.15 665.69 334960000 665.69
8 21 1996 665.69 665.69 662.16 665.07 348820000 665.07
8 22 1996 665.07 670.68 664.88 670.68 354950000 670.68
8 23 1996 670.68 670.68 664.93 667.03 308010000 667.03
8 26 1996 667.03 667.03 662.36 663.88 281430000 663.88
8 27 1996 663.88 666.4 663.5 666.4 310520000 666.4
8 28 1996 666.4 667.41 664.39 664.81 296440000 664.81
8 29 1996 664.81 664.81 655.35 657.4 321120000 657.4
8 30 1996 657.4 657.71 650.52 651.99 258380000 651.99
9 3 1996 651.99 655.13 643.97 654.72 345740000 654.72
9 4 1996 654.72 655.82 652.93 655.61 351290000 655.61
9 5 1996 655.61 655.61 648.89 649.44 361430000 649.44
9 6 1996 649.44 658.21 649.44 655.68 348710000 655.68
9 9 1996 655.68 663.77 655.68 663.76 311530000 663.76
9 10 1996 663.76 665.57 661.55 663.81 372960000 663.81
9 11 1996 663.81 667.73 661.79 667.28 376880000 667.28
9 12 1996 667.28 673.07 667.28 671.15 398820000 671.15
9 13 1996 671.15 681.39 671.15 680.54 488360000 680.54
9 16 1996 680.54 686.48 680.53 683.98 430080000 683.98
9 17 1996 683.98 685.8 679.96 682.94 449850000 682.94
9 18 1996 682.94 683.77 679.75 681.47 396600000 681.47
9 19 1996 681.47 684.07 679.06 683 398580000 683
9 20 1996 683 687.07 683 687.03 519420000 687.03
9 23 1996 687.03 687.03 681.01 686.48 297760000 686.48
9 24 1996 686.48 690.88 683.54 685.61 460150000 685.61
9 25 1996 685.61 688.26 684.92 685.83 451710000 685.83
9 26 1996 685.83 690.15 683.77 685.86 500870000 685.86
9 27 1996 685.86 687.11 683.73 686.19 414760000 686.19
9 30 1996 686.19 690.11 686.03 687.33 388570000 687.33
10 1 1996 687.31 689.54 684.44 689.08 421550000 689.08
10 2 1996 689.08 694.82 689.08 694.01 440130000 694.01
10 3 1996 694.01 694.81 691.78 692.78 386500000 692.78
10 4 1996 692.78 701.74 692.78 701.46 463940000 701.46
10 7 1996 701.46 704.17 701.39 703.34 380750000 703.34
10 8 1996 703.34 705.76 699.88 700.64 435070000 700.64
10 9 1996 700.64 702.36 694.42 696.74 408450000 696.74
10 10 1996 696.74 696.82 693.34 694.61 394950000 694.61
10 11 1996 694.61 700.67 694.61 700.66 396050000 700.66
10 14 1996 700.66 705.16 700.66 703.54 3.22e+08 703.54
10 15 1996 703.54 708.07 699.07 702.57 458980000 702.57
10 16 1996 702.57 704.42 699.15 704.41 441410000 704.41
10 17 1996 705 708.52 704.76 706.99 478550000 706.99
10 18 1996 706.99 711.04 706.11 710.82 473020000 710.82
10 21 1996 710.82 714.1 707.71 709.85 414630000 709.85
10 22 1996 709.85 709.85 704.55 706.57 410790000 706.57
10 23 1996 706.57 707.31 700.98 707.27 442170000 707.27
10 24 1996 707.27 708.25 702.11 702.29 418970000 702.29
10 25 1996 702.29 704.11 700.53 700.92 367640000 700.92
10 28 1996 700.92 705.4 697.25 697.26 383620000 697.26
10 29 1996 697.26 703.25 696.22 701.5 443890000 701.5
10 30 1996 701.5 703.44 700.05 700.9 437770000 700.9
10 31 1996 700.9 706.61 700.35 705.27 482840000 705.27
11 1 1996 705.27 708.6 701.3 703.77 465510000 703.77
11 4 1996 703.77 707.02 702.84 706.73 398790000 706.73
11 5 1996 706.73 714.56 706.73 714.14 486660000 714.14
11 6 1996 714.14 724.6 712.83 724.59 509600000 724.59
11 7 1996 724.59 729.49 722.23 727.65 502530000 727.65
11 8 1996 727.65 730.82 725.22 730.82 402320000 730.82
11 11 1996 730.82 732.6 729.94 731.87 353960000 731.87
11 12 1996 731.87 733.04 728.2 729.56 471740000 729.56
11 13 1996 729.56 732.11 728.03 731.13 429840000 731.13
11 14 1996 731.13 735.99 729.2 735.88 480350000 735.88
11 15 1996 735.88 741.92 735.15 737.62 529100000 737.62
11 18 1996 737.62 739.24 734.39 737.02 388520000 737.02
11 19 1996 737.02 742.18 736.87 742.16 461980000 742.16
11 20 1996 742.16 746.99 740.4 743.95 497900000 743.95
11 21 1996 743.95 745.2 741.08 742.75 464430000 742.75
11 22 1996 742.75 748.73 742.75 748.73 525210000 748.73
11 25 1996 748.73 757.05 747.99 757.03 475260000 757.03
11 26 1996 757.03 762.12 752.83 755.96 527380000 755.96
11 27 1996 755.96 757.3 753.18 755 377780000 755
11 29 1996 755 758.27 755 757.02 14990000 757.02
12 2 1996 757.02 757.03 751.49 756.56 412520000 756.56
12 3 1996 756.56 761.75 747.58 748.28 516160000 748.28
12 4 1996 748.28 748.4 738.46 745.1 498240000 745.1
12 5 1996 745.1 747.65 742.61 744.38 483710000 744.38
12 6 1996 744.38 744.38 726.89 739.6 500860000 739.6
12 9 1996 739.6 749.76 739.6 749.76 381570000 749.76
12 10 1996 749.76 753.43 747.02 747.54 446120000 747.54
12 11 1996 747.54 747.54 732.75 740.73 494210000 740.73
12 12 1996 740.73 744.86 729.3 729.3 492920000 729.3
12 13 1996 729.33 731.4 721.97 728.64 458540000 728.64
12 16 1996 728.64 732.68 719.4 720.98 447560000 720.98
12 17 1996 720.98 727.67 716.69 726.04 519840000 726.04
12 18 1996 726.04 732.76 726.04 731.54 500490000 731.54
12 19 1996 731.54 746.06 731.54 745.76 526410000 745.76
12 20 1996 745.76 755.41 745.76 748.87 654340000 748.87
12 23 1996 748.87 750.4 743.28 746.92 343280000 746.92
12 24 1996 746.92 751.03 746.92 751.03 165140000 751.03
12 26 1996 751.03 757.07 751.02 755.82 254630000 755.82
12 27 1996 755.82 758.75 754.82 756.79 253810000 756.79
12 30 1996 756.79 759.2 752.73 753.85 339060000 753.85
12 31 1996 753.85 753.95 740.74 740.74 399760000 740.74
1 2 1997 740.74 742.81 729.55 737.01 463230000 737.01
1 3 1997 737.01 748.24 737.01 748.03 452970000 748.03
1 6 1997 748.03 753.31 743.82 747.65 531350000 747.65
1 7 1997 747.65 753.26 742.18 753.23 538220000 753.23
1 8 1997 753.23 755.72 747.71 748.41 557510000 748.41
1 9 1997 748.41 757.68 748.41 754.85 555370000 754.85
1 10 1997 754.85 759.65 746.92 759.5 545850000 759.5
1 13 1997 759.5 762.85 756.69 759.51 445400000 759.51
1 14 1997 759.51 772.04 759.51 768.86 531600000 768.86
1 15 1997 768.86 770.95 763.72 767.2 524990000 767.2
1 16 1997 767.2 772.05 765.25 769.75 537290000 769.75
1 17 1997 769.75 776.37 769.72 776.17 534640000 776.17
1 20 1997 776.17 780.08 774.19 776.7 440470000 776.7
1 21 1997 776.7 783.72 772 782.72 571280000 782.72
1 22 1997 782.72 786.23 779.56 786.23 589230000 786.23
1 23 1997 786.23 794.67 776.64 777.56 685070000 777.56
1 24 1997 777.56 778.21 768.17 770.52 542920000 770.52
1 27 1997 770.52 771.43 764.18 765.02 445760000 765.02
1 28 1997 765.02 776.32 761.75 765.02 541580000 765.02
1 29 1997 765.02 772.7 765.02 772.5 498390000 772.5
1 30 1997 772.5 784.17 772.5 784.17 524160000 784.17
1 31 1997 784.17 791.86 784.17 786.16 578550000 786.16
2 3 1997 786.16 787.14 783.12 786.73 463600000 786.73
2 4 1997 786.73 789.28 783.68 789.26 506530000 789.26
2 5 1997 789.26 792.71 773.43 778.28 580520000 778.28
2 6 1997 778.28 780.35 774.45 780.15 519660000 780.15
2 7 1997 780.15 789.72 778.19 789.56 540910000 789.56
2 10 1997 789.56 793.46 784.69 785.43 471590000 785.43
2 11 1997 785.43 789.6 780.95 789.59 483090000 789.59
2 12 1997 789.59 802.77 789.59 802.77 563890000 802.77
2 13 1997 802.77 812.93 802.77 811.82 593710000 811.82
2 14 1997 811.82 812.2 808.15 808.48 491540000 808.48
2 18 1997 808.48 816.29 806.34 816.29 474110000 816.29
2 19 1997 816.29 817.68 811.2 812.49 519350000 812.49
2 20 1997 812.49 812.49 800.35 802.8 492220000 802.8
2 21 1997 802.8 804.94 799.99 801.77 478450000 801.77
2 24 1997 801.77 810.64 798.42 810.28 462450000 810.28
2 25 1997 810.28 812.85 807.65 812.03 527450000 812.03
2 26 1997 812.1 812.7 798.13 805.68 573920000 805.68
2 27 1997 805.68 805.68 795.06 795.07 464660000 795.07
2 28 1997 795.07 795.7 788.5 790.82 508280000 790.82
3 3 1997 790.82 795.31 785.66 795.31 437220000 795.31
3 4 1997 795.31 798.93 789.98 790.95 537890000 790.95
3 5 1997 790.95 801.99 790.95 801.99 532500000 801.99
3 6 1997 801.99 804.11 797.5 798.56 540310000 798.56
3 7 1997 798.56 808.19 798.56 804.97 508270000 804.97
3 10 1997 804.97 813.66 803.66 813.65 468780000 813.65
3 11 1997 813.65 814.9 810.77 811.34 493250000 811.34
3 12 1997 811.34 811.34 801.07 804.26 490200000 804.26
3 13 1997 804.26 804.26 789.44 789.56 507560000 789.56
3 14 1997 789.56 796.88 789.56 793.17 491540000 793.17
3 17 1997 793.17 796.28 782.98 795.71 495260000 795.71
3 18 1997 795.71 797.18 785.47 789.66 467330000 789.66
3 19 1997 789.66 791.59 780.03 785.77 535580000 785.77
3 20 1997 785.77 786.29 778.04 782.65 497480000 782.65
3 21 1997 782.65 786.44 782.65 784.1 638760000 784.1
3 24 1997 784.1 791.01 780.79 790.89 451970000 790.89
3 25 1997 790.89 798.11 788.39 789.07 487520000 789.07
3 26 1997 789.07 794.89 786.77 790.5 506670000 790.5
3 27 1997 790.5 792.58 767.32 773.88 476790000 773.88
3 31 1997 773.88 773.88 756.13 757.12 555880000 757.12
4 1 1997 757.12 761.49 751.26 759.64 515770000 759.64
4 2 1997 759.64 759.65 747.59 750.11 478210000 750.11
4 3 1997 750.11 751.04 744.4 750.32 498010000 750.32
4 4 1997 750.32 757.9 744.04 757.9 544580000 757.9
4 7 1997 757.9 764.82 757.9 762.13 453790000 762.13
4 8 1997 762.13 766.25 758.36 766.12 450790000 766.12
4 9 1997 766.12 769.53 759.15 760.6 451500000 760.6
4 10 1997 760.6 763.73 757.65 758.34 421790000 758.34
4 11 1997 758.34 758.34 737.64 737.65 444380000 737.65
4 14 1997 737.65 743.73 733.54 743.73 406800000 743.73
4 15 1997 743.73 754.72 743.73 754.72 507370000 754.72
4 16 1997 754.72 763.53 751.99 763.53 498820000 763.53
4 17 1997 763.53 768.55 760.49 761.77 503760000 761.77
4 18 1997 761.77 767.93 761.77 766.34 468940000 766.34
4 21 1997 766.34 767.39 756.38 760.37 397300000 760.37
4 22 1997 760.37 774.64 759.9 774.61 507500000 774.61
4 23 1997 774.61 778.19 771.9 773.64 489350000 773.64
4 24 1997 773.64 779.89 769.72 771.18 493640000 771.18
4 25 1997 771.18 771.18 764.63 765.37 414350000 765.37
4 28 1997 765.37 773.89 763.3 772.96 404470000 772.96
4 29 1997 772.96 794.44 772.96 794.05 547690000 794.05
4 30 1997 794.05 804.13 791.21 801.34 556070000 801.34
5 1 1997 801.34 802.95 793.21 798.53 460380000 798.53
5 2 1997 798.53 812.99 798.53 812.97 499770000 812.97
5 5 1997 812.97 830.29 811.8 830.29 549410000 830.29
5 6 1997 830.24 832.29 824.7 827.76 603680000 827.76
5 7 1997 827.76 827.76 814.7 815.62 500580000 815.62
5 8 1997 815.62 829.09 811.84 820.26 534120000 820.26
5 9 1997 820.26 827.69 815.78 824.78 455690000 824.78
5 12 1997 824.78 838.56 824.78 837.66 459370000 837.66
5 13 1997 837.66 838.49 829.12 833.13 489760000 833.13
5 14 1997 833.13 841.29 833.13 836.04 504960000 836.04
5 15 1997 836.04 842.45 833.34 841.88 458170000 841.88
5 16 1997 841.88 841.88 829.15 829.75 486780000 829.75
5 19 1997 829.75 835.92 828.87 833.27 345140000 833.27
5 20 1997 833.27 841.96 826.41 841.66 450850000 841.66
5 21 1997 841.66 846.87 835.22 839.35 540730000 839.35
5 22 1997 839.35 841.91 833.86 835.66 426940000 835.66
5 23 1997 835.66 848.49 835.66 847.03 417030000 847.03
5 27 1997 847.03 851.53 840.96 849.71 436150000 849.71
5 28 1997 849.71 850.95 843.21 847.21 487340000 847.21
5 29 1997 847.21 848.96 842.61 844.08 462600000 844.08
5 30 1997 844.08 851.87 831.87 848.28 537200000 848.28
6 2 1997 848.28 851.34 844.61 846.36 435950000 846.36
6 3 1997 846.36 850.56 841.51 845.48 527120000 845.48
6 4 1997 845.48 845.55 838.82 840.11 466690000 840.11
6 5 1997 840.11 848.89 840.11 843.43 452610000 843.43
6 6 1997 843.43 859.24 843.36 858.01 488940000 858.01
6 9 1997 858.01 865.14 858.01 862.91 465810000 862.91
6 10 1997 862.91 870.05 862.18 865.27 526980000 865.27
6 11 1997 865.27 870.66 865.15 869.57 513740000 869.57
6 12 1997 869.57 884.34 869.01 883.46 592730000 883.46
6 13 1997 883.48 894.69 883.48 893.27 575810000 893.27
6 16 1997 893.27 895.17 891.21 893.9 414280000 893.9
6 17 1997 893.9 897.6 886.19 894.42 543010000 894.42
6 18 1997 894.42 894.42 887.03 889.06 491740000 889.06
6 19 1997 889.06 900.09 888.99 897.99 536940000 897.99
6 20 1997 897.99 901.77 897.77 898.7 653110000 898.7
6 23 1997 898.7 898.7 878.43 878.62 492940000 878.62
6 24 1997 878.62 896.75 878.62 896.34 542650000 896.34
6 25 1997 896.34 902.09 882.24 888.99 603040000 888.99
6 26 1997 888.99 893.21 879.32 883.68 499780000 883.68
6 27 1997 883.68 894.7 883.68 887.3 472540000 887.3
6 30 1997 887.3 892.62 879.82 885.14 561540000 885.14
7 1 1997 885.14 893.88 884.54 891.03 544190000 891.03
7 2 1997 891.03 904.05 891.03 904.03 526970000 904.03
7 3 1997 904.03 917.82 904.03 916.92 374680000 916.92
7 7 1997 916.92 923.26 909.69 912.2 518780000 912.2
7 8 1997 912.2 918.76 911.56 918.75 526010000 918.75
7 9 1997 918.75 922.03 902.48 907.54 589110000 907.54
7 10 1997 907.54 916.54 904.31 913.78 551340000 913.78
7 11 1997 913.78 919.74 913.11 916.68 500050000 916.68
7 14 1997 916.68 921.78 912.02 918.38 485960000 918.38
7 15 1997 918.38 926.15 914.52 925.76 598370000 925.76
7 16 1997 925.76 939.32 925.76 936.59 647390000 936.59
7 17 1997 936.59 936.96 927.9 931.61 629250000 931.61
7 18 1997 931.61 931.61 912.9 915.3 589710000 915.3
7 21 1997 915.3 915.38 907.12 912.94 459500000 912.94
7 22 1997 912.94 934.38 912.94 933.98 579590000 933.98
7 23 1997 933.98 941.8 933.98 936.56 616930000 936.56
7 24 1997 936.56 941.51 926.91 940.3 571020000 940.3
7 25 1997 940.3 945.65 936.09 938.79 521510000 938.79
7 28 1997 938.79 942.97 935.19 936.45 466920000 936.45
7 29 1997 936.45 942.96 932.56 942.29 544540000 942.29
7 30 1997 942.29 953.98 941.98 952.29 568470000 952.29
7 31 1997 952.29 957.73 948.89 954.31 547830000 954.31
8 1 1997 954.29 955.35 939.04 947.14 513750000 947.14
8 4 1997 947.14 953.18 943.6 950.3 4.56e+08 950.3
8 5 1997 950.3 954.21 948.92 952.37 525710000 952.37
8 6 1997 952.37 962.43 949.45 960.32 565200000 960.32
8 7 1997 960.32 964.17 950.87 951.19 576030000 951.19
8 8 1997 951.19 951.19 925.74 933.54 563420000 933.54
8 11 1997 933.54 938.5 925.39 937 480340000 937
8 12 1997 937 942.99 925.66 926.53 499310000 926.53
8 13 1997 926.53 935.77 916.54 922.02 587210000 922.02
8 14 1997 922.02 930.07 916.92 924.77 530460000 924.77
8 15 1997 924.77 924.77 900.81 900.81 537820000 900.81
8 18 1997 900.81 912.57 893.34 912.49 514330000 912.49
8 19 1997 912.49 926.01 912.49 926.01 545630000 926.01
8 20 1997 926.01 939.35 924.58 939.35 521270000 939.35
8 21 1997 939.35 939.47 921.35 925.05 4.99e+08 925.05
8 22 1997 925.05 925.05 905.42 923.54 460160000 923.54
8 25 1997 923.55 930.93 917.29 920.16 388990000 920.16
8 26 1997 920.16 922.47 911.72 913.02 449110000 913.02
8 27 1997 913.02 916.23 903.83 913.7 492150000 913.7
8 28 1997 913.7 915.9 898.65 903.67 486300000 903.67
8 29 1997 903.67 907.28 896.82 899.47 413910000 899.47
9 2 1997 899.47 927.58 899.47 927.58 491870000 927.58
9 3 1997 927.58 935.9 926.87 927.86 549060000 927.86
9 4 1997 927.86 933.36 925.59 930.87 559310000 930.87
9 5 1997 930.87 940.37 924.05 929.05 536400000 929.05
9 8 1997 929.05 936.5 929.05 931.2 466430000 931.2
9 9 1997 931.2 938.9 927.28 933.62 502200000 933.62
9 10 1997 933.62 933.62 918.76 919.03 517620000 919.03
9 11 1997 919.03 919.03 902.56 912.59 575020000 912.59
9 12 1997 912.59 925.05 906.7 923.91 544150000 923.91
9 15 1997 923.91 928.9 919.41 919.77 468030000 919.77
9 16 1997 919.77 947.66 919.77 945.64 636380000 945.64
9 17 1997 945.64 950.29 941.99 943 590550000 943
9 18 1997 943 958.19 943 947.29 566830000 947.29
9 19 1997 947.29 952.35 943.9 950.51 631040000 950.51
9 22 1997 950.51 960.59 950.51 955.43 490900000 955.43
9 23 1997 955.43 955.78 948.07 951.93 522930000 951.93
9 24 1997 951.93 959.78 944.07 944.48 639460000 944.48
9 25 1997 944.48 947 937.38 937.91 524880000 937.91
9 26 1997 937.91 946.44 937.91 945.22 505340000 945.22
9 29 1997 945.22 953.96 941.94 953.34 477100000 953.34
9 30 1997 953.34 955.17 947.28 947.28 587500000 947.28
10 1 1997 947.28 956.71 947.28 955.41 598660000 955.41
10 2 1997 955.41 960.46 952.94 960.46 474760000 960.46
10 3 1997 960.46 975.47 955.13 965.03 623370000 965.03
10 6 1997 965.03 974.16 965.03 972.69 495620000 972.69
10 7 1997 972.69 983.12 971.95 983.12 551970000 983.12
10 8 1997 983.12 983.12 968.65 973.84 573110000 973.84
10 9 1997 973.84 974.72 963.34 970.62 551840000 970.62
10 10 1997 970.62 970.62 963.42 966.98 500680000 966.98
